
Label=v(1) vs T
LabelX=T
LabelY=v(1)
Data Point Count=44328
T,v(1)
 7.7363178098814554E-007, 5.8907984665227209E-001
 7.7400000000000002E-007, 8.5900448622089298E-001
 7.7407220354150233E-007, 8.3844541635741721E-001
 7.7421661062450706E-007, 7.9732727663043568E-001
 7.7450542479051652E-007, 7.1509099717647240E-001
 7.7499999999999999E-007, 5.7426679280986925E-001
 7.7505776283320184E-007, 5.4331140015800550E-001
 7.7517328849960564E-007, 4.8140061485416791E-001
 7.7540433983241314E-007, 3.5757904424654946E-001
 7.7586644249802825E-007, 1.0993590303125583E-001
 7.7599999999999996E-007, 3.8361766411385223E-002
 7.7609242053312296E-007, 5.8570913413664910E-002
 7.7627726159936896E-007, 9.8989207418384101E-002
 7.7664694373186096E-007, 1.7982579542782248E-001
 7.7700000000000004E-007, 2.5702688680684838E-001
 7.7707393642649839E-007, 3.0791388562855976E-001
 7.7722180927949522E-007, 4.0968788327205535E-001
 7.7751755498548886E-007, 6.1323587855904660E-001
 7.7800000000000001E-007, 9.4528031250953704E-001
 7.7805914914119875E-007, 9.3765177554533841E-001
 7.7817744742359625E-007, 9.2239470161694104E-001
 7.7841404398839115E-007, 8.9188055376015996E-001
 7.7888723711798093E-007, 8.3085225804659801E-001
 7.7899999999999997E-007, 8.1630909146398656E-001
 7.7909463862591797E-007, 8.3287020114789945E-001
 7.7928391587775387E-007, 8.6599242051577097E-001
 7.7966247038142576E-007, 9.3223685925153255E-001
 7.8000000000000005E-007, 9.9130222479934083E-001
 7.8007571090073445E-007, 9.7806257938755081E-001
 7.8022713270220314E-007, 9.5158328856398922E-001
 7.8052997630514064E-007, 8.9862470691684770E-001
 7.8100000000000002E-007, 8.1643116550187689E-001
 7.8106056872058747E-007, 8.0620914258709653E-001
 7.8118170616176249E-007, 7.8576509675751793E-001
 7.8142398104411253E-007, 7.4487700509836086E-001
 7.8190853080881250E-007, 6.6310082178006435E-001
 7.8199999999999999E-007, 6.4766380809963031E-001
 7.8209690995294002E-007, 6.4916624213670726E-001
 7.8229072985881999E-007, 6.5217111021089857E-001
 7.8267836967057992E-007, 6.5818084635928109E-001
 7.8299999999999996E-007, 6.6316721091341735E-001
 7.8307752796235190E-007, 6.3512256423363855E-001
 7.8323258388705590E-007, 5.7903327087396284E-001
 7.8354269573646388E-007, 4.6685468415461129E-001
 7.8400000000000003E-007, 3.0143131809442425E-001
 7.8406202236988163E-007, 2.9482534040690994E-001
 7.8418606710964482E-007, 2.8161338503188127E-001
 7.8443415658917122E-007, 2.5518947428182392E-001
 7.8493033554822400E-007, 2.0234165278170929E-001
 7.8500000000000000E-007, 1.9492172002319408E-001
 7.8509923579181052E-007, 1.7570570699064114E-001
 7.8529770737543165E-007, 1.3727368092551473E-001
 7.8569465054267392E-007, 6.0409628795261960E-002
 7.8599999999999997E-007, 1.2817773980123570E-003
 7.8607938863344847E-007, 7.1589671133728897E-002
 7.8623816590034535E-007, 2.1220545860529666E-001
 7.8655572043413912E-007, 4.9343703354843227E-001
 7.8700000000000005E-007, 8.8689840388195440E-001
 7.8706351090675876E-007, 8.6363349059038541E-001
 7.8719053272027629E-007, 8.1710366400720857E-001
 7.8744457634731135E-007, 7.2404401084085501E-001
 7.8795266360138136E-007, 5.3792470450818652E-001
 7.8800000000000002E-007, 5.2058473464156019E-001
 7.8809467279723733E-007, 5.3135594311657075E-001
 7.8828401839171195E-007, 5.5289836006659221E-001
 7.8866270958066120E-007, 5.9598319396663502E-001
 7.8899999999999998E-007, 6.3435773796806560E-001
 7.8907573823778986E-007, 5.9311048147958589E-001
 7.8922721471336960E-007, 5.1061596850248714E-001
 7.8953016766452898E-007, 3.4562694254834736E-001
 7.8999999999999995E-007, 8.9754936368965477E-002
 7.9006059059023187E-007, 1.0306870478435813E-001
 7.9018177177069560E-007, 1.2969624161528218E-001
 7.9042413413162317E-007, 1.8295131527715353E-001
 7.9090885885347820E-007, 2.8946146260087297E-001
 7.9100000000000003E-007, 3.0948820459608750E-001
 7.9109694494437108E-007, 3.2448838367751787E-001
 7.9129083483311307E-007, 3.5448874184036228E-001
 7.9167861461059705E-007, 4.1448945816605098E-001
 7.9200000000000000E-007, 4.6421704763939331E-001
 7.9207755595549679E-007, 4.5481338507679225E-001
 7.9223266786649039E-007, 4.3600605995159020E-001
 7.9254289168847757E-007, 3.9839140970118608E-001
 7.9299999999999997E-007, 3.4296700949126929E-001
 7.9306204476439740E-007, 3.7280878587914573E-001
 7.9318613429319228E-007, 4.3249233865502612E-001
 7.9343431335078203E-007, 5.5185944420678679E-001
 7.9393067146596163E-007, 7.9059365531035919E-001
 7.9400000000000004E-007, 8.2393871883297221E-001
 7.9409927162303598E-007, 7.5121264348344841E-001
 7.9429781486910776E-007, 6.0576049278447830E-001
 7.9469490136125142E-007, 3.1485619138646048E-001
 7.9500000000000001E-007, 9.1341898861659554E-002
 7.9507941729842876E-007, 1.2157267871034161E-001
 7.9523825189528627E-007, 1.8203423840770566E-001
 7.9555592108900118E-007, 3.0295735780239341E-001
 7.9599999999999998E-007, 4.7199926755573229E-001
 7.9606353383874298E-007, 4.6356673895404321E-001
 7.9619060151622899E-007, 4.4670168175055641E-001
 7.9644473687120089E-007, 4.1297156734359680E-001
 7.9695300758114481E-007, 3.4551133852966354E-001
 7.9699999999999995E-007, 3.3927426984467490E-001
 7.9709398483771024E-007, 3.5771155543080113E-001
 7.9728195451313081E-007, 3.9458612660312326E-001
 7.9765789386397196E-007, 4.6833526894776756E-001
 7.9800000000000003E-007, 5.3544724875637073E-001
 7.9807518787016830E-007, 5.3849909565489040E-001
 7.9822556361050473E-007, 5.4460278945192542E-001
 7.9852631509117761E-007, 5.5681017704599545E-001
 7.9899999999999999E-007, 5.7603686635944262E-001
 7.9906015029613455E-007, 6.0143924673935711E-001
 7.9918045088840376E-007, 6.5224400749931144E-001
 7.9942105207294208E-007, 7.5385352901917546E-001
 7.9990225444201872E-007, 9.5707257205890350E-001
 7.9999999999999996E-007, 9.9835200048825146E-001
 8.0009624047381529E-007, 9.3169709424839864E-001
 8.0028872142144595E-007, 7.9838728176845675E-001
 8.0067368331670726E-007, 5.3176765680857296E-001
 8.0100000000000004E-007, 3.0576494644001584E-001
 8.0107699237905234E-007, 3.2385523014995926E-001
 8.0123097713715685E-007, 3.6003579756982107E-001
 8.0153894665336596E-007, 4.3239693240956967E-001
 8.0200000000000001E-007, 5.4072695089571821E-001
 8.0206159390324187E-007, 5.2114931173851808E-001
 8.0218478170972550E-007, 4.8199403342415142E-001
 8.0243115732269275E-007, 4.0368347679541811E-001
 8.0292390854862724E-007, 2.4706236353795152E-001
 8.0299999999999998E-007, 2.2287667470324118E-001
 8.0309855024518683E-007, 2.9343813294858984E-001
 8.0329565073556065E-007, 4.3456104943958196E-001
 8.0368985171630830E-007, 7.1680688242156620E-001
 8.0399999999999995E-007, 9.3887142551950176E-001
 8.0407884019614950E-007, 8.8325476442779505E-001
 8.0423652058844849E-007, 7.7202144224415514E-001
 8.0455188137304658E-007, 5.4955479787680073E-001
 8.0500000000000002E-007, 2.3343607898190255E-001
 8.0506307215691964E-007, 2.3965532819627280E-001
 8.0518921647075888E-007, 2.5209382662501340E-001
 8.0544150509843735E-007, 2.7697082348249452E-001
 8.0594608235379430E-007, 3.2672481719745683E-001
 8.0599999999999999E-007, 3.3204138309883902E-001
 8.0610000000000000E-007, 3.6474501785329688E-001
 8.0630000000000001E-007, 4.3015228736226097E-001
 8.0670000000000004E-007, 5.6096682638018924E-001
 8.0699999999999996E-007, 6.5907773064360076E-001
 8.0707999999999995E-007, 6.5436567278054847E-001
 8.0723999999999991E-007, 6.4494155705436196E-001
 8.0755999999999985E-007, 6.2609332560198916E-001
 8.0800000000000004E-007, 6.0017700735496082E-001
 8.0806400000000000E-007, 5.7064876247445528E-001
 8.0819200000000004E-007, 5.1159227271339525E-001
 8.0844800000000001E-007, 3.9347929319132408E-001
 8.0895999999999996E-007, 1.5725333414718173E-001
 8.0900000000000000E-007, 1.3879818109683523E-001
 8.0908000000000010E-007, 1.7183874019596379E-001
 8.0924000000000028E-007, 2.3791985839422097E-001
 8.0956000000000064E-007, 3.7008209479073528E-001
 8.0999999999999997E-007, 5.5180516983546146E-001
 8.1006400000000005E-007, 5.4092397839290063E-001
 8.1019200000000019E-007, 5.1916159550765539E-001
 8.1044800000000048E-007, 4.7563682973716492E-001
 8.1096000000000106E-007, 3.8858729819618398E-001
 8.1100000000000005E-007, 3.8178655354472485E-001
 8.1107999999999802E-007, 4.0865749076747088E-001
 8.1123999999999397E-007, 4.6239936521296299E-001
 8.1155999999998586E-007, 5.6988311410394710E-001
 8.1200000000000002E-007, 7.1767326883755000E-001
 8.1206399999999840E-007, 7.1233716849282647E-001
 8.1219199999999515E-007, 7.0166496780337928E-001
 8.1244799999998867E-007, 6.8032056642448502E-001
 8.1295999999997570E-007, 6.3763176366669649E-001
 8.1299999999999999E-007, 6.3429670094913448E-001
 8.1308000000004857E-007, 6.1604419079066020E-001
 8.1324000000014574E-007, 5.7953917047368109E-001
 8.1356000000034007E-007, 5.0652912983972287E-001
 8.1399999999999996E-007, 4.0614032410659479E-001
 8.1406400000003878E-007, 3.8924723043504461E-001
 8.1419200000011654E-007, 3.5546104309190873E-001
 8.1444800000027204E-007, 2.8788866840563704E-001
 8.1496000000058296E-007, 1.5274391903312151E-001
 8.1500000000000003E-007, 1.4218573564867093E-001
 8.1507999999883418E-007, 1.6513809592089196E-001
 8.1523999999650248E-007, 2.1104281646533396E-001
 8.1555999999183908E-007, 3.0285225755421802E-001
 8.1600000000000000E-007, 4.2909024323252054E-001
 8.1606399999906728E-007, 4.4216876716679765E-001
 8.1619199999720194E-007, 4.6832581503537352E-001
 8.1644799999347126E-007, 5.2063991077252525E-001
 8.1695999998600980E-007, 6.2526810224680707E-001
 8.1699999999999997E-007, 6.3344218268377606E-001
 8.1708000002798031E-007, 6.3672109248870690E-001
 8.1724000008394100E-007, 6.4327891209853405E-001
 8.1756000019586236E-007, 6.5639455131818825E-001
 8.1800000000000005E-007, 6.7442854091006199E-001
 8.1806400002238434E-007, 6.6596343586493911E-001
 8.1819200006715293E-007, 6.4903322577469336E-001
 8.1844800015669000E-007, 6.1517280559421583E-001
 8.1896000033576415E-007, 5.4745196523326078E-001
 8.1900000000000001E-007, 5.4216132084109014E-001
 8.1907999932847175E-007, 5.4750567735906908E-001
 8.1923999798541522E-007, 5.5819439039502683E-001
 8.1955999529930216E-007, 5.7957181646694245E-001
 8.1999999999999998E-007, 6.0896633808404088E-001
 8.2006399946277735E-007, 6.3221099296585603E-001
 8.2019199838833208E-007, 6.7870030272954907E-001
 8.2044799623944166E-007, 7.7167892225697354E-001
 8.2095999194166080E-007, 9.5763616131182261E-001
 8.2099999999999995E-007, 9.7216711935785216E-001
 8.2108001611667826E-007, 9.7203769480929159E-001
 8.2124004835003486E-007, 9.7177884571209316E-001
 8.2156011281674807E-007, 9.7126114751769632E-001
 8.2200000000000003E-007, 9.7054963835566266E-001
 8.2206401289334271E-007, 9.6444861397414505E-001
 8.2219203868002797E-007, 9.5224656521111994E-001
 8.2244809025339850E-007, 9.2784246768506984E-001
 8.2296019340013965E-007, 8.7903427263295941E-001
 8.2300000000000000E-007, 8.7524033326213357E-001
 8.2307961319972069E-007, 8.4304226439108765E-001
 8.2323883959916207E-007, 7.7864612664893029E-001
 8.2355729239804484E-007, 6.4985385116461569E-001
 8.2399999999999997E-007, 4.7080904568625154E-001
 8.2406369055977652E-007, 4.5529021792488877E-001
 8.2419107167932963E-007, 4.2425256240219728E-001
 8.2444583391843584E-007, 3.6217725135681433E-001
 8.2495535839664826E-007, 2.3802662926604848E-001
 8.2500000000000004E-007, 2.2714926602984711E-001
 8.2508928320670360E-007, 2.4369419327689490E-001
 8.2526784962011071E-007, 2.7678404777099047E-001
 8.2562498244692494E-007, 3.4296375675918161E-001
 8.2600000000000001E-007, 4.1245765556810204E-001
 8.2607142656536286E-007, 4.3607177900252231E-001
 8.2621427969608855E-007, 4.8330002587136278E-001
 8.2649998595753993E-007, 5.7775651960904373E-001
 8.2699999999999998E-007, 7.4306466872154464E-001
 8.2705714125229030E-007, 7.4878454870790445E-001
 8.2717142375687083E-007, 7.6022430868056456E-001
 8.2739998876603189E-007, 7.8310382862588490E-001
 8.2785711878435413E-007, 8.2886286851653623E-001
 8.2799999999999995E-007, 8.4316537980283990E-001
 8.2809142600366435E-007, 8.1297836440186544E-001
 8.2827427801099327E-007, 7.5260433359979062E-001
 8.2863998202565099E-007, 6.3185627199567596E-001
 8.2900000000000002E-007, 5.1298562578203677E-001
 8.2907314080293155E-007, 5.0152800862308167E-001
 8.2921942240879470E-007, 4.7861277430515492E-001
 8.2951198562052090E-007, 4.3278230566931797E-001
 8.2999999999999999E-007, 3.5633411664175979E-001
 8.3005851264234528E-007, 3.6346270541221198E-001
 8.3017553792703574E-007, 3.7771988295316250E-001
 8.3040958849641676E-007, 4.0623423803507641E-001
 8.3087768963517870E-007, 4.6326294819889136E-001
 8.3099999999999996E-007, 4.7816400646991114E-001
 8.3109362022775235E-007, 4.3578961767039581E-001
 8.3128086068325713E-007, 3.5104084007124364E-001
 8.3165534159426668E-007, 1.8154328487293925E-001
 8.3200000000000004E-007, 2.5543992431409701E-002
 8.3207489618220191E-007, 6.3980657365845295E-002
 8.3222468854660575E-007, 1.4085398723477091E-001
 8.3252427327541343E-007, 2.9460064697262212E-001
 8.3300000000000001E-007, 5.3874324777977844E-001
 8.3305991694576150E-007, 5.2749567756038318E-001
 8.3317975083728460E-007, 5.0500053712157278E-001
 8.3341941862033068E-007, 4.6001025624397179E-001
 8.3389875418642295E-007, 3.7002969448875001E-001
 8.3399999999999998E-007, 3.5102389599293959E-001
 8.3409586711321847E-007, 4.0413744234646831E-001
 8.3428760133965536E-007, 5.1036453505362411E-001
 8.3467106979252914E-007, 7.2281872046793594E-001
 8.3499999999999995E-007, 9.0505691702011415E-001
 8.3507669369057474E-007, 8.8405023734525956E-001
 8.3523008107172423E-007, 8.4203687799540428E-001
 8.3553685583402321E-007, 7.5801015929569360E-001
 8.3600000000000002E-007, 6.3115329447309798E-001
 8.3606135495245977E-007, 6.3574082563330137E-001
 8.3618406485737939E-007, 6.4491588795371613E-001
 8.3642948466721861E-007, 6.6326601259454543E-001
 8.3692032428689706E-007, 6.9996626187620425E-001
 8.3699999999999999E-007, 7.0592364268928320E-001
 8.3709816792393572E-007, 7.3184450446763716E-001
 8.3729450377180708E-007, 7.8368622802435739E-001
 8.3768717546754980E-007, 8.8736967513779785E-001
 8.3799999999999996E-007, 9.6996978667559075E-001
 8.3807853433914852E-007, 9.3070381547687475E-001
 8.3823560301744565E-007, 8.5217187307928111E-001
 8.3854974037403981E-007, 6.9510798828414644E-001
 8.3900000000000004E-007, 4.6998504593035678E-001
 8.3906282747131887E-007, 4.6065113893917425E-001
 8.3918848241395653E-007, 4.4198332495680925E-001
 8.3943979229923185E-007, 4.0464769699207925E-001
 8.3994241206978260E-007, 3.2997644106260349E-001
 8.4000000000000000E-007, 3.2142094180120245E-001
 8.4010000000000001E-007, 3.4211859492782376E-001
 8.4030000000000003E-007, 3.8351390118106632E-001
 8.4070000000000006E-007, 4.6630451368755149E-001
 8.4099999999999997E-007, 5.2839747306739349E-001
 8.4107999999999996E-007, 5.4019714957119747E-001
 8.4123999999999993E-007, 5.6379650257879277E-001
 8.4155999999999987E-007, 6.1099520859398349E-001
 8.4200000000000005E-007, 6.7589342936490981E-001
 8.4206400000000002E-007, 6.5001763969848980E-001
 8.4219200000000005E-007, 5.9826606036560692E-001
 8.4244800000000003E-007, 4.9476290169988402E-001
 8.4295999999999997E-007, 2.8775658436843826E-001
 8.4300000000000002E-007, 2.7158421582689901E-001
 8.4308000000000011E-007, 3.1708120975376380E-001
 8.4324000000000029E-007, 4.0807519760749339E-001
 8.4356000000000065E-007, 5.9006317331495262E-001
 8.4399999999999999E-007, 8.4029663991204662E-001
 8.4406400000000006E-007, 7.9650428785060279E-001
 8.4419200000000020E-007, 7.0891958372745023E-001
 8.4444800000000050E-007, 5.3375017548114490E-001
 8.4496000000000108E-007, 1.8341135898853445E-001
 8.4499999999999996E-007, 1.5604113895084615E-001
 8.4507999999999772E-007, 1.7357341227403125E-001
 8.4523999999999324E-007, 2.0863795892059284E-001
 8.4555999999998429E-007, 2.7876705221371606E-001
 8.4600000000000003E-007, 3.7519455549790948E-001
 8.4606399999999820E-007, 3.5263332010929144E-001
 8.4619199999999464E-007, 3.0751084933201811E-001
 8.4644799999998752E-007, 2.1726590777747132E-001
 8.4695999999997317E-007, 3.6776024668415175E-002
 8.4700000000000000E-007, 2.2675252540665880E-002
 8.4708000000005367E-007, 4.1076693026655842E-002
 8.4724000000016100E-007, 7.7879573998635682E-002
 8.4756000000037566E-007, 1.5148533594259539E-001
 8.4799999999999997E-007, 2.5269325846123236E-001
 8.4806400000004292E-007, 2.5462886440755833E-001
 8.4819200000012883E-007, 2.5850007630016791E-001
 8.4844800000030054E-007, 2.6624250008538386E-001
 8.4896000000064396E-007, 2.8172734765581575E-001
 8.4900000000000005E-007, 2.8293710135196998E-001
 8.4907999999871222E-007, 3.2574602427501320E-001
 8.4923999999613658E-007, 4.1136387012109954E-001
 8.4955999999098529E-007, 5.8259956181327233E-001
 8.5000000000000001E-007, 8.1804864650410458E-001
 8.5006399999896978E-007, 7.9612024328032849E-001
 8.5019199999690930E-007, 7.5226343683277619E-001
 8.5044799999278825E-007, 6.6454982393770778E-001
 8.5095999998454614E-007, 4.8912259814757097E-001
 8.5099999999999998E-007, 4.7541734061712049E-001
 8.5108000003090767E-007, 5.0098941995684798E-001
 8.5124000009272305E-007, 5.5213357863644308E-001
 8.5156000021635380E-007, 6.5442189599563338E-001
 8.5199999999999995E-007, 7.9506820886864504E-001
 8.5206400002472608E-007, 7.5838543460251240E-001
 8.5219200007417834E-007, 6.8501988607005815E-001
 8.5244800017308296E-007, 5.3828878900508881E-001
 8.5296000037089221E-007, 2.4482659487515024E-001
 8.5300000000000003E-007, 2.2190008239997561E-001
 8.5307999925821567E-007, 2.4416129753746768E-001
 8.5323999777464697E-007, 2.8868372781245188E-001
 8.5355999480750955E-007, 3.7772858836242035E-001
 8.5400000000000000E-007, 5.0016785180208856E-001
 8.5406399940657249E-007, 4.8992349353092457E-001
 8.5419199821971748E-007, 4.6943477698850389E-001
 8.5444799584600757E-007, 4.2845734390364559E-001
 8.5495999109858775E-007, 3.4650247773392895E-001
 8.5499999999999997E-007, 3.4009826960052963E-001
 8.5508001780282441E-007, 3.3232774899786266E-001
 8.5524005340847328E-007, 3.1678670779254203E-001
 8.5556012461977104E-007, 2.8570462538190072E-001
 8.5600000000000004E-007, 2.4298837244788965E-001
 8.5606401424225963E-007, 2.5469836628632503E-001
 8.5619204272677872E-007, 2.7811835396317647E-001
 8.5644809969581688E-007, 3.2495832931687935E-001
 8.5696021363389330E-007, 4.1863828002430442E-001
 8.5700000000000001E-007, 4.2591631824701681E-001
 8.5707957273221343E-007, 4.0979146879796607E-001
 8.5723871819664026E-007, 3.7754176989986454E-001
 8.5755700912549393E-007, 3.1304237210366154E-001
 8.5799999999999998E-007, 2.2327341532641692E-001
 8.5806365818577071E-007, 2.2369499271560495E-001
 8.5819097455731218E-007, 2.2453814749402526E-001
 8.5844560730039511E-007, 2.2622445705086591E-001
 8.5895487278656098E-007, 2.2959707616454725E-001
 8.5899999999999995E-007, 2.2989593188268614E-001
 8.5909025442687789E-007, 2.2745826081768586E-001
 8.5927076328063377E-007, 2.2258291868767821E-001
 8.5963178098814554E-007, 2.1283223442766286E-001
 8.6000000000000002E-007, 2.0288705099642934E-001
 8.6007220354150234E-007, 2.0544536612091974E-001
 8.6021661062450706E-007, 2.1056199636990425E-001
 8.6050542479051652E-007, 2.2079525686787332E-001
 8.6099999999999999E-007, 2.3831904049805833E-001
 8.6105776283320184E-007, 2.8055305514228934E-001
 8.6117328849960565E-007, 3.6502108443097625E-001
 8.6140433983241315E-007, 5.3395714300827246E-001
 8.6186644249802825E-007, 8.7182926016294249E-001
 8.6199999999999996E-007, 9.6948149052392540E-001
 8.6209242053312296E-007, 9.4104483733802147E-001
 8.6227726159936896E-007, 8.8417153096599377E-001
 8.6264694373186096E-007, 7.7042491822193826E-001
 8.6300000000000004E-007, 6.6179387798699907E-001
 8.6307393642649840E-007, 6.3014294093165391E-001
 8.6322180927949522E-007, 5.6684106682091806E-001
 8.6351755498548886E-007, 4.4023731859944659E-001
 8.6400000000000001E-007, 2.3371074556718652E-001
 8.6405914914119876E-007, 2.2891989438332863E-001
 8.6417744742359626E-007, 2.1933819201561294E-001
 8.6441404398839115E-007, 2.0017478728019011E-001
 8.6488723711798094E-007, 1.6184797780934448E-001
 8.6499999999999998E-007, 1.5271462141789849E-001
 8.6509463862591798E-007, 1.6160748097784977E-001
 8.6528391587775387E-007, 1.7939320009777940E-001
 8.6566247038142576E-007, 2.1496463833764859E-001
 8.6600000000000005E-007, 2.4668111209448532E-001
 8.6607571090073445E-007, 2.7688275348672048E-001
 8.6622713270220315E-007, 3.3728603627114850E-001
 8.6652997630514064E-007, 4.5809260184004685E-001
 8.6700000000000002E-007, 6.4558854945524458E-001
 8.6706056872058748E-007, 6.1889668491827743E-001
 8.6718170616176250E-007, 5.6551295584429651E-001
 8.6742398104411253E-007, 4.5874549769633460E-001
 8.6790853080881250E-007, 2.4521058140045748E-001
 8.6799999999999999E-007, 2.0490127262189178E-001
 8.6809690995294003E-007, 2.2031009414401839E-001
 8.6829072985881999E-007, 2.5112773718838172E-001
 8.6867836967057992E-007, 3.1276302327710837E-001
 8.6899999999999996E-007, 3.6390270699177363E-001
 8.6907752796235190E-007, 3.7918967756447769E-001
 8.6923258388705590E-007, 4.0976361870991473E-001
 8.6954269573646389E-007, 4.7091150100078882E-001
 8.7000000000000003E-007, 5.6108279671620842E-001
 8.7006202236988163E-007, 5.8161243396514262E-001
 8.7018606710964483E-007, 6.2267170846301112E-001
 8.7043415658917122E-007, 7.0479025745874790E-001
 8.7093033554822400E-007, 8.6902735545022169E-001
 8.7100000000000000E-007, 8.9208655049287389E-001
 8.7109923579181052E-007, 8.8267085553334557E-001
 8.7129770737543165E-007, 8.6383946561427893E-001
 8.7169465054267392E-007, 8.2617668577614567E-001
 8.7199999999999997E-007, 7.9720450453200864E-001
 8.7207938863344847E-007, 8.0464499323465721E-001
 8.7223816590034535E-007, 8.1952597063998422E-001
 8.7255572043413913E-007, 8.4928792545063825E-001
 8.7300000000000005E-007, 8.9092684713278603E-001
 8.7306351090675876E-007, 8.4528280455150151E-001
 8.7319053272027629E-007, 7.5399471938885632E-001
 8.7344457634731135E-007, 5.7141854906356582E-001
 8.7395266360138136E-007, 2.0626620841306109E-001
 8.7400000000000002E-007, 1.7224646748252814E-001
 8.7409467279723733E-007, 1.7217423566603801E-001
 8.7428401839171196E-007, 1.7202977203305772E-001
 8.7466270958066121E-007, 1.7174084476709714E-001
 8.7499999999999999E-007, 1.7148350474562832E-001
 8.7507573823778986E-007, 2.0028377461655045E-001
 8.7522721471336960E-007, 2.5788431435847536E-001
 8.7553016766452898E-007, 3.7308539384228495E-001
 8.7599999999999996E-007, 5.5174413281651291E-001
 8.7606059059023187E-007, 5.2157365427954094E-001
 8.7618177177069561E-007, 4.6123269720546356E-001
 8.7642413413162317E-007, 3.4055078305725617E-001
 8.7690885885347820E-007, 9.9186954760894175E-002
 8.7700000000000003E-007, 5.3804132206183020E-002
 8.7709694494437108E-007, 1.2502687599853712E-001
 8.7729083483311307E-007, 2.6747236358316751E-001
 8.7767861461059705E-007, 5.5236333875242838E-001
 8.7800000000000000E-007, 7.8847621082178576E-001
 8.7807755595549680E-007, 7.9353899315797682E-001
 8.7823266786649039E-007, 8.0366455783021729E-001
 8.7854289168847757E-007, 8.2391568717469832E-001
 8.7899999999999997E-007, 8.5375530259101462E-001
 8.7906204476439741E-007, 8.2405175270543651E-001
 8.7918613429319228E-007, 7.6464465293416528E-001
 8.7943431335078203E-007, 6.4583045339162271E-001
 8.7993067146596163E-007, 4.0820205430648687E-001
 8.8000000000000004E-007, 3.7501144444105350E-001
 8.8009927162303599E-007, 3.9587039169293736E-001
 8.8029781486910776E-007, 4.3758828619668277E-001
 8.8069490136125142E-007, 5.2102407520419591E-001
 8.8100000000000001E-007, 5.8513138218329419E-001
 8.8107941729842877E-007, 5.6702878499818987E-001
 8.8123825189528627E-007, 5.3082359062798123E-001
 8.8155592108900118E-007, 4.5841320188758816E-001
 8.8199999999999998E-007, 3.5718863490709529E-001
 8.8206353383874299E-007, 3.4475409687007635E-001
 8.8219060151622899E-007, 3.1988502079604531E-001
 8.8244473687120090E-007, 2.7014686864800391E-001
 8.8295300758114481E-007, 1.7067056435190042E-001
 8.8299999999999995E-007, 1.6147343363752184E-001
 8.8309398483771024E-007, 2.3129016799534827E-001
 8.8328195451313081E-007, 3.7092363671119982E-001
 8.8365789386397196E-007, 6.5019057414290293E-001
 8.8400000000000003E-007, 9.0432447279274886E-001
 8.8407518787016830E-007, 8.4815901675134608E-001
 8.8422556361050474E-007, 7.3582810466861970E-001
 8.8452631509117761E-007, 5.1116628050316670E-001
 8.8500000000000000E-007, 1.5732291634884454E-001
 8.8506015029613455E-007, 1.8441046692586871E-001
 8.8518045088840376E-007, 2.3858556808021808E-001
 8.8542105207294208E-007, 3.4693577038886914E-001
 8.8590225444201873E-007, 5.6363617500617136E-001
 8.8599999999999997E-007, 6.0765404217653252E-001
 8.8609624047381529E-007, 5.6526264966047712E-001
 8.8628872142144595E-007, 4.8047986462817782E-001
 8.8667368331670726E-007, 3.1091429456357916E-001
 8.8700000000000004E-007, 1.6718039490951264E-001
 8.8707699237905235E-007, 2.0368991930035557E-001
 8.8723097713715685E-007, 2.7670896808199130E-001
 8.8753894665336596E-007, 4.2274706564531295E-001
 8.8800000000000001E-007, 6.4137699514755697E-001
 8.8806159390324188E-007, 6.3929046807463408E-001
 8.8818478170972550E-007, 6.3511741392879184E-001
 8.8843115732269275E-007, 6.2677130563710737E-001
 8.8892390854862725E-007, 6.1007908905373842E-001
 8.8899999999999998E-007, 6.0750144962920372E-001
 8.8909855024518684E-007, 5.9707407757614439E-001
 8.8929565073556066E-007, 5.7621933346999932E-001
 8.8968985171630830E-007, 5.3450984525770906E-001
 8.8999999999999995E-007, 5.0169377727592901E-001
 8.9007884019614950E-007, 4.6733006740298511E-001
 8.9023652058844849E-007, 3.9860264765707359E-001
 8.9055188137304658E-007, 2.6114780816520444E-001
 8.9100000000000002E-007, 6.5828424939725960E-002
 8.9106307215691964E-007, 7.8047488391543518E-002
 8.9118921647075888E-007, 1.0248561529517869E-001
 8.9144150509843735E-007, 1.5136186910244898E-001
 8.9194608235379430E-007, 2.4911437671698961E-001
 8.9199999999999999E-007, 2.5955992309333559E-001
 8.9210000000000000E-007, 2.9766533402504991E-001
 8.9230000000000002E-007, 3.7387615588851819E-001
 8.9270000000000005E-007, 5.2629779961545475E-001
 8.9299999999999996E-007, 6.4061403241061665E-001
 8.9307999999999995E-007, 6.0929227576529810E-001
 8.9323999999999992E-007, 5.4664876247449712E-001
 8.9355999999999986E-007, 4.2136173589289527E-001
 8.9400000000000004E-007, 2.4909207434308911E-001
 8.9406400000000000E-007, 2.8141337321083654E-001
 8.9419200000000004E-007, 3.4605597094638496E-001
 8.9444800000000002E-007, 4.7534116641742830E-001
 8.9495999999999996E-007, 7.3391155735951497E-001
 8.9500000000000001E-007, 7.5411236915189062E-001
 8.9508000000000010E-007, 7.7308023316143248E-001
 8.9524000000000028E-007, 8.1101596118051622E-001
 8.9556000000000064E-007, 8.8688741721868358E-001
 8.9599999999999998E-007, 9.9121066927088775E-001
